athlete_code,stage_code,result_rank,result,result_type
1565000,ARCMINDIVID-----------QUAL000100--,8.0,676,POINTS
1541272,ARCMINDIVID-----------QUAL000100--,9.0,676,POINTS
1565002,ARCMINDIVID-----------QUAL000100--,10.0,676,POINTS
1535430,ARCMINDIVID-----------QUAL000100--,11.0,676,POINTS
1913369,ARCMINDIVID-----------QUAL000100--,12.0,675,POINTS
1562613,ARCMINDIVID-----------QUAL000100--,13.0,674,POINTS
1546110,ARCMINDIVID-----------QUAL000100--,14.0,674,POINTS
1935642,ARCMINDIVID-----------QUAL000100--,15.0,673,POINTS
1537163,ARCMINDIVID-----------QUAL000100--,16.0,673,POINTS
1958717,ARCMINDIVID-----------QUAL000100--,17.0,673,POINTS
1898162,ARCMINDIVID-----------QUAL000100--,18.0,671,POINTS
1541275,ARCMINDIVID-----------QUAL000100--,19.0,671,POINTS
1915454,ARCMINDIVID-----------QUAL000100--,20.0,670,POINTS
1550037,ARCMINDIVID-----------QUAL000100--,21.0,669,POINTS
1931572,ARCMINDIVID-----------QUAL000100--,22.0,668,POINTS
1973414,ARCMINDIVID-----------QUAL000100--,23.0,668,POINTS
1564630,ARCMINDIVID-----------QUAL000100--,24.0,665,POINTS
1564628,ARCMINDIVID-----------QUAL000100--,25.0,665,POINTS
1913366,ARCMINDIVID-----------QUAL000100--,26.0,665,POINTS
1561003,ARCMINDIVID-----------QUAL000100--,27.0,664,POINTS
1543012,ARCMINDIVID-----------QUAL000100--,28.0,663,POINTS
1931570,ARCMINDIVID-----------QUAL000100--,29.0,663,POINTS
1890985,ARCMINDIVID-----------QUAL000100--,30.0,663,POINTS
1981585,ARCMINDIVID-----------QUAL000100--,31.0,663,POINTS
1564631,ARCMINDIVID-----------QUAL000100--,32.0,662,POINTS
1563633,ARCMINDIVID-----------QUAL000100--,33.0,662,POINTS
1915456,ARCMINDIVID-----------QUAL000100--,34.0,662,POINTS
1890994,ARCMINDIVID-----------QUAL000100--,35.0,659,POINTS
1971737,ARCMINDIVID-----------QUAL000100--,36.0,659,POINTS
1915455,ARCMINDIVID-----------QUAL000100--,37.0,658,POINTS
1913367,ARCMINDIVID-----------QUAL000100--,38.0,658,POINTS
1546112,ARCMINDIVID-----------QUAL000100--,39.0,658,POINTS
1913631,ARCMINDIVID-----------QUAL000100--,40.0,656,POINTS
1905034,ARCMINDIVID-----------QUAL000100--,41.0,656,POINTS
1937678,ARCMINDIVID-----------QUAL000100--,42.0,655,POINTS
1543412,ARCMINDIVID-----------QUAL000100--,43.0,655,POINTS
1536467,ARCMINDIVID-----------QUAL000100--,44.0,653,POINTS
1543643,ARCMINDIVID-----------QUAL000100--,45.0,652,POINTS
1560988,ARCMINDIVID-----------QUAL000100--,46.0,652,POINTS
1563324,ARCMINDIVID-----------QUAL000100--,47.0,652,POINTS
1571766,ARCMINDIVID-----------QUAL000100--,48.0,651,POINTS
1890977,ARCMINDIVID-----------QUAL000100--,49.0,650,POINTS
1570604,ARCMINDIVID-----------QUAL000100--,50.0,650,POINTS
1560989,ARCMINDIVID-----------QUAL000100--,51.0,645,POINTS
1911041,ARCMINDIVID-----------QUAL000100--,52.0,643,POINTS
1887539,ARCMINDIVID-----------QUAL000100--,53.0,643,POINTS
1888881,ARCMINDIVID-----------QUAL000100--,54.0,643,POINTS
1536460,ARCMINDIVID-----------QUAL000100--,55.0,643,POINTS
1935644,ARCMINDIVID-----------QUAL000100--,56.0,642,POINTS
1938165,ARCMINDIVID-----------QUAL000100--,57.0,641,POINTS
1565006,ARCMINDIVID-----------QUAL000100--,58.0,640,POINTS
1560342,ARCMINDIVID-----------QUAL000100--,59.0,640,POINTS
1931126,ARCMINDIVID-----------QUAL000100--,60.0,638,POINTS
1894507,ARCMINDIVID-----------QUAL000100--,61.0,627,POINTS
1888973,ARCMINDIVID-----------QUAL000100--,62.0,624,POINTS
1940869,ARCMINDIVID-----------QUAL000100--,63.0,601,POINTS
1557704,ARCMINDIVID-----------QUAL000100--,64.0,600,POINTS
1564628,ARCMINDIVID-----------R64-000700--,,7,SETS
1913631,ARCMINDIVID-----------R64-000700--,,1,SETS
1938165,ARCMINDIVID-----------R64-000800--,,0,SETS
1565000,ARCMINDIVID-----------R64-000800--,,6,SETS
1564628,ARCMINDIVID-----------R32-000400--,,2,SETS
1565000,ARCMINDIVID-----------R32-000400--,,6,SETS
1931570,ARCMINDIVID-----------R64-001500--,,4,SETS
1971737,ARCMINDIVID-----------R64-001500--,,6,SETS
1894507,ARCMINDIVID-----------R64-001600--,,1,SETS
1546108,ARCMINDIVID-----------R64-001600--,,7,SETS
1971737,ARCMINDIVID-----------R32-000800--,,6,SETS
1546108,ARCMINDIVID-----------R32-000800--,,5,SETS
1541275,ARCMINDIVID-----------R64-001900--,,4,SETS
1560988,ARCMINDIVID-----------R64-001900--,,6,SETS
1560989,ARCMINDIVID-----------R64-002000--,,6,SETS
1546110,ARCMINDIVID-----------R64-002000--,,4,SETS
1560988,ARCMINDIVID-----------R32-001000--,,5,SETS
1560989,ARCMINDIVID-----------R32-001000--,,6,SETS
1973414,ARCMINDIVID-----------R64-002700--,,6,SETS
1937678,ARCMINDIVID-----------R64-002700--,,2,SETS
1536460,ARCMINDIVID-----------R64-002800--,,4,SETS
1565002,ARCMINDIVID-----------R64-002800--,,6,SETS
1973414,ARCMINDIVID-----------R32-001400--,,2,SETS
1565002,ARCMINDIVID-----------R32-001400--,,6,SETS
1935642,ARCMINDIVID-----------R64-002900--,,6,SETS
1570604,ARCMINDIVID-----------R64-002900--,,4,SETS
1563324,ARCMINDIVID-----------R64-003000--,,0,SETS
1898162,ARCMINDIVID-----------R64-003000--,,6,SETS
1935642,ARCMINDIVID-----------R32-001500--,,6,SETS
1898162,ARCMINDIVID-----------R32-001500--,,2,SETS
1561003,ARCMINDIVID-----------R64-002300--,,6,SETS
1913367,ARCMINDIVID-----------R64-002300--,,4,SETS
1560342,ARCMINDIVID-----------R64-002400--,,2,SETS
1541270,ARCMINDIVID-----------R64-002400--,,6,SETS
1561003,ARCMINDIVID-----------R32-001200--,,3,SETS
1541270,ARCMINDIVID-----------R32-001200--,,7,SETS
1981585,ARCMINDIVID-----------R64-003100--,,4,SETS
1915456,ARCMINDIVID-----------R64-003100--,,6,SETS
1940869,ARCMINDIVID-----------R64-003200--,,0,SETS
1902130,ARCMINDIVID-----------R64-003200--,,6,SETS
1915456,ARCMINDIVID-----------R32-001600--,,4,SETS
1902130,ARCMINDIVID-----------R32-001600--,,6,SETS
1541272,ARCMINDIVID-----------R64-000500--,,7,SETS
1935644,ARCMINDIVID-----------R64-000500--,,1,SETS
1905034,ARCMINDIVID-----------R64-000600--,,0,SETS
1564630,ARCMINDIVID-----------R64-000600--,,6,SETS
1541272,ARCMINDIVID-----------R32-000300--,,6,SETS
1564630,ARCMINDIVID-----------R32-000300--,,5,SETS
1902135,ARCMINDIVID-----------R32-000100--,,6,SETS
1564631,ARCMINDIVID-----------R32-000100--,,0,SETS
1563633,ARCMINDIVID-----------R64-000200--,,2,SETS
1564631,ARCMINDIVID-----------R64-000200--,,6,SETS
1902135,ARCMINDIVID-----------R64-000100--,,6,SETS
1557704,ARCMINDIVID-----------R64-000100--,,0,SETS
1958717,ARCMINDIVID-----------R32-000200--,,7,SETS
1890977,ARCMINDIVID-----------R32-000200--,,1,SETS
1890977,ARCMINDIVID-----------R64-000400--,,6,SETS
1537163,ARCMINDIVID-----------R64-000400--,,4,SETS
1958717,ARCMINDIVID-----------R64-000300--,,6,SETS
1571766,ARCMINDIVID-----------R64-000300--,,2,SETS
1550037,ARCMINDIVID-----------R32-000600--,,2,SETS
1913369,ARCMINDIVID-----------R32-000600--,,6,SETS
1562613,ARCMINDIVID-----------R64-001300--,,6,SETS
1911041,ARCMINDIVID-----------R64-001300--,,2,SETS
1543643,ARCMINDIVID-----------R64-001400--,,0,SETS
1915454,ARCMINDIVID-----------R64-001400--,,6,SETS
1562613,ARCMINDIVID-----------R32-000700--,,4,SETS
1915454,ARCMINDIVID-----------R32-000700--,,6,SETS
1902144,ARCMINDIVID-----------R64-000900--,,6,SETS
1931126,ARCMINDIVID-----------R64-000900--,,0,SETS
1915455,ARCMINDIVID-----------R64-001000--,,7,SETS
1543012,ARCMINDIVID-----------R64-001000--,,3,SETS
1902144,ARCMINDIVID-----------R32-000500--,,6,SETS
1915455,ARCMINDIVID-----------R32-000500--,,0,SETS
1887539,ARCMINDIVID-----------R64-001200--,,0,SETS
1913369,ARCMINDIVID-----------R64-001200--,,6,SETS
1550037,ARCMINDIVID-----------R64-001100--,,7,SETS
1536467,ARCMINDIVID-----------R64-001100--,,3,SETS
1535430,ARCMINDIVID-----------R32-001100--,,6,SETS
1543412,ARCMINDIVID-----------R32-001100--,,2,SETS
1955595,ARCMINDIVID-----------R64-002500--,,6,SETS
1565006,ARCMINDIVID-----------R64-002500--,,2,SETS
1546112,ARCMINDIVID-----------R64-002600--,,0,SETS
1913366,ARCMINDIVID-----------R64-002600--,,6,SETS
1955595,ARCMINDIVID-----------R32-001300--,,6,SETS
1913366,ARCMINDIVID-----------R32-001300--,,2,SETS
1553249,ARCMINDIVID-----------R64-001700--,,6,SETS
1888973,ARCMINDIVID-----------R64-001700--,,0,SETS
1890994,ARCMINDIVID-----------R64-001800--,,4,SETS
1890985,ARCMINDIVID-----------R64-001800--,,6,SETS
1553249,ARCMINDIVID-----------R32-000900--,,6,SETS
1890985,ARCMINDIVID-----------R32-000900--,,4,SETS
1535430,ARCMINDIVID-----------R64-002100--,,7,SETS
1888881,ARCMINDIVID-----------R64-002100--,,1,SETS
1543412,ARCMINDIVID-----------R64-002200--,,7,SETS
1931572,ARCMINDIVID-----------R64-002200--,,3,SETS
1541272,ARCMINDIVID-----------8FNL000200--,,5,SETS
1565000,ARCMINDIVID-----------8FNL000200--,,6,SETS
1902144,ARCMINDIVID-----------8FNL000300--,,6,SETS
1913369,ARCMINDIVID-----------8FNL000300--,,2,SETS
1915454,ARCMINDIVID-----------8FNL000400--,,6,SETS
1971737,ARCMINDIVID-----------8FNL000400--,,2,SETS
1902135,ARCMINDIVID-----------8FNL000100--,,7,SETS
1958717,ARCMINDIVID-----------8FNL000100--,,1,SETS
1955595,ARCMINDIVID-----------8FNL000700--,,6,SETS
1565002,ARCMINDIVID-----------8FNL000700--,,2,SETS
1535430,ARCMINDIVID-----------8FNL000600--,,4,SETS
1541270,ARCMINDIVID-----------8FNL000600--,,6,SETS
1553249,ARCMINDIVID-----------8FNL000500--,,7,SETS
1560989,ARCMINDIVID-----------8FNL000500--,,3,SETS
1935642,ARCMINDIVID-----------8FNL000800--,,4,SETS
1902130,ARCMINDIVID-----------8FNL000800--,,6,SETS
1902135,ARCMINDIVID-----------QFNL000100--,,6,SETS
1565000,ARCMINDIVID-----------QFNL000100--,,4,SETS
1553249,ARCMINDIVID-----------QFNL000300--,,6,SETS
1541270,ARCMINDIVID-----------QFNL000300--,,5,SETS
1902144,ARCMINDIVID-----------QFNL000200--,,6,SETS
1915454,ARCMINDIVID-----------QFNL000200--,,4,SETS
1955595,ARCMINDIVID-----------QFNL000400--,,6,SETS
1902130,ARCMINDIVID-----------QFNL000400--,,0,SETS
1902144,ARCMINDIVID-----------FNL-000200--,,6,SETS
1553249,ARCMINDIVID-----------FNL-000200--,,0,SETS
1902135,ARCMINDIVID-----------SFNL000100--,,6,SETS
1902144,ARCMINDIVID-----------SFNL000100--,,5,SETS
1553249,ARCMINDIVID-----------SFNL000200--,,3,SETS
1955595,ARCMINDIVID-----------SFNL000200--,,7,SETS
1902135,ARCMINDIVID-----------FNL-000100--,,6,SETS
1955595,ARCMINDIVID-----------FNL-000100--,,5,SETS
1902147,ARCWINDIVID-----------QUAL000100--,1.0,694,POINTS
1902148,ARCWINDIVID-----------QUAL000100--,2.0,688,POINTS
1913380,ARCWINDIVID-----------QUAL000100--,3.0,673,POINTS
1955601,ARCWINDIVID-----------QUAL000100--,4.0,672,POINTS
1565024,ARCWINDIVID-----------QUAL000100--,5.0,671,POINTS
1913983,ARCWINDIVID-----------QUAL000100--,6.0,670,POINTS
1553258,ARCWINDIVID-----------QUAL000100--,7.0,670,POINTS
1535420,ARCWINDIVID-----------QUAL000100--,8.0,669,POINTS
1913372,ARCWINDIVID-----------QUAL000100--,9.0,667,POINTS
1560668,ARCWINDIVID-----------QUAL000100--,10.0,667,POINTS
1546200,ARCWINDIVID-----------QUAL000100--,11.0,666,POINTS
1890981,ARCWINDIVID-----------QUAL000100--,12.0,666,POINTS
1902121,ARCWINDIVID-----------QUAL000100--,13.0,664,POINTS
1893596,ARCWINDIVID-----------QUAL000100--,14.0,663,POINTS
1915461,ARCWINDIVID-----------QUAL000100--,15.0,663,POINTS
1563638,ARCWINDIVID-----------QUAL000100--,16.0,662,POINTS
1541266,ARCWINDIVID-----------QUAL000100--,17.0,661,POINTS
1937691,ARCWINDIVID-----------QUAL000100--,18.0,660,POINTS
1958706,ARCWINDIVID-----------QUAL000100--,19.0,660,POINTS
1536479,ARCWINDIVID-----------QUAL000100--,20.0,659,POINTS
1541268,ARCWINDIVID-----------QUAL000100--,21.0,659,POINTS
1546133,ARCWINDIVID-----------QUAL000100--,22.0,659,POINTS
1546132,ARCWINDIVID-----------QUAL000100--,23.0,658,POINTS
1535429,ARCWINDIVID-----------QUAL000100--,24.0,658,POINTS
1571753,ARCWINDIVID-----------QUAL000100--,25.0,657,POINTS
1913382,ARCWINDIVID-----------QUAL000100--,26.0,656,POINTS
1553257,ARCWINDIVID-----------QUAL000100--,27.0,656,POINTS
1536632,ARCWINDIVID-----------QUAL000100--,28.0,652,POINTS
1564634,ARCWINDIVID-----------QUAL000100--,29.0,652,POINTS
1541265,ARCWINDIVID-----------QUAL000100--,30.0,652,POINTS
1894503,ARCWINDIVID-----------QUAL000100--,31.0,651,POINTS
1913851,ARCWINDIVID-----------QUAL000100--,32.0,650,POINTS
1971736,ARCWINDIVID-----------QUAL000100--,33.0,649,POINTS
1562602,ARCWINDIVID-----------QUAL000100--,34.0,649,POINTS
1973411,ARCWINDIVID-----------QUAL000100--,35.0,649,POINTS
1935464,ARCWINDIVID-----------QUAL000100--,36.0,649,POINTS
1563314,ARCWINDIVID-----------QUAL000100--,37.0,648,POINTS
1955599,ARCWINDIVID-----------QUAL000100--,38.0,648,POINTS
1972344,ARCWINDIVID-----------QUAL000100--,39.0,647,POINTS
1564638,ARCWINDIVID-----------QUAL000100--,40.0,646,POINTS
1561000,ARCWINDIVID-----------QUAL000100--,41.0,646,POINTS
1932757,ARCWINDIVID-----------QUAL000100--,42.0,646,POINTS
1913884,ARCWINDIVID-----------QUAL000100--,43.0,640,POINTS
1931124,ARCWINDIVID-----------QUAL000100--,44.0,640,POINTS
1553285,ARCWINDIVID-----------QUAL000100--,45.0,639,POINTS
1981582,ARCWINDIVID-----------QUAL000100--,46.0,638,POINTS
1538449,ARCWINDIVID-----------QUAL000100--,47.0,637,POINTS
1911467,ARCWINDIVID-----------QUAL000100--,48.0,636,POINTS
1560990,ARCWINDIVID-----------QUAL000100--,49.0,635,POINTS
1893601,ARCWINDIVID-----------QUAL000100--,50.0,633,POINTS
1898203,ARCWINDIVID-----------QUAL000100--,51.0,631,POINTS
1560991,ARCWINDIVID-----------QUAL000100--,52.0,631,POINTS
1564635,ARCWINDIVID-----------QUAL000100--,53.0,628,POINTS
1965102,ARCWINDIVID-----------QUAL000100--,54.0,626,POINTS
1973408,ARCWINDIVID-----------QUAL000100--,55.0,625,POINTS
1895399,ARCWINDIVID-----------QUAL000100--,56.0,625,POINTS
1955608,ARCWINDIVID-----------QUAL000100--,57.0,625,POINTS
1979597,ARCWINDIVID-----------QUAL000100--,58.0,625,POINTS
1973409,ARCWINDIVID-----------QUAL000100--,59.0,623,POINTS
1893598,ARCWINDIVID-----------QUAL000100--,60.0,622,POINTS
1888885,ARCWINDIVID-----------QUAL000100--,61.0,619,POINTS
1909933,ARCWINDIVID-----------QUAL000100--,62.0,593,POINTS
1889144,ARCWINDIVID-----------QUAL000100--,63.0,573,POINTS
1880735,ARCWINDIVID-----------QUAL000100--,64.0,547,POINTS
1553258,ARCWINDIVID-----------R64-002500--,,7,SETS
1979597,ARCWINDIVID-----------R64-002500--,,3,SETS
1972344,ARCWINDIVID-----------R64-002600--,,6,SETS
1913382,ARCWINDIVID-----------R64-002600--,,5,SETS
1553258,ARCWINDIVID-----------R32-001300--,,6,SETS
1972344,ARCWINDIVID-----------R32-001300--,,2,SETS
1913380,ARCWINDIVID-----------R64-001700--,,7,SETS
1909933,ARCWINDIVID-----------R64-001700--,,3,SETS
1973411,ARCWINDIVID-----------R64-001800--,,2,SETS
1541265,ARCWINDIVID-----------R64-001800--,,6,SETS
1913380,ARCWINDIVID-----------R32-000900--,,2,SETS
1541265,ARCWINDIVID-----------R32-000900--,,6,SETS
1541266,ARCWINDIVID-----------R64-000300--,,7,SETS
1911467,ARCWINDIVID-----------R64-000300--,,3,SETS
1560990,ARCWINDIVID-----------R64-000400--,,6,SETS
1563638,ARCWINDIVID-----------R64-000400--,,0,SETS
1541266,ARCWINDIVID-----------R32-000200--,,5,SETS
1560990,ARCWINDIVID-----------R32-000200--,,6,SETS
1541268,ARCWINDIVID-----------R64-001100--,,6,SETS
1931124,ARCWINDIVID-----------R64-001100--,,4,SETS
1564635,ARCWINDIVID-----------R64-001200--,,0,SETS
1890981,ARCWINDIVID-----------R64-001200--,,6,SETS
1541268,ARCWINDIVID-----------R32-000600--,,2,SETS
1890981,ARCWINDIVID-----------R32-000600--,,6,SETS
1902121,ARCWINDIVID-----------R64-001300--,,6,SETS
1560991,ARCWINDIVID-----------R64-001300--,,2,SETS
1553285,ARCWINDIVID-----------R64-001400--,,6,SETS
1536479,ARCWINDIVID-----------R64-001400--,,4,SETS
1902121,ARCWINDIVID-----------R32-000700--,,7,SETS
1553285,ARCWINDIVID-----------R32-000700--,,1,SETS
1902147,ARCWINDIVID-----------R64-000100--,,6,SETS
1880735,ARCWINDIVID-----------R64-000100--,,0,SETS
1971736,ARCWINDIVID-----------R64-000200--,,2,SETS
1913851,ARCWINDIVID-----------R64-000200--,,6,SETS
1902147,ARCWINDIVID-----------R32-000100--,,6,SETS
1913851,ARCWINDIVID-----------R32-000100--,,0,SETS
1565024,ARCWINDIVID-----------R64-000900--,,6,SETS
1893598,ARCWINDIVID-----------R64-000900--,,0,SETS
1563314,ARCWINDIVID-----------R64-001000--,,5,SETS
1536632,ARCWINDIVID-----------R64-001000--,,6,SETS
1565024,ARCWINDIVID-----------R32-000500--,,6,SETS
1536632,ARCWINDIVID-----------R32-000500--,,0,SETS
1902121,ARCWINDIVID-----------8FNL000400--,,6,SETS
1564634,ARCWINDIVID-----------8FNL000400--,,4,SETS
1902147,ARCWINDIVID-----------8FNL000100--,,7,SETS
1560990,ARCWINDIVID-----------8FNL000100--,,1,SETS
1553258,ARCWINDIVID-----------8FNL000700--,,4,SETS
1546132,ARCWINDIVID-----------8FNL000700--,,6,SETS
1546133,ARCWINDIVID-----------8FNL000600--,,5,SETS
1913983,ARCWINDIVID-----------8FNL000600--,,6,SETS
1541265,ARCWINDIVID-----------8FNL000500--,,6,SETS
1958706,ARCWINDIVID-----------8FNL000500--,,2,SETS
1538449,ARCWINDIVID-----------8FNL000800--,,2,SETS
1902148,ARCWINDIVID-----------8FNL000800--,,6,SETS
1565024,ARCWINDIVID-----------8FNL000300--,,6,SETS
1890981,ARCWINDIVID-----------8FNL000300--,,4,SETS
1913372,ARCWINDIVID-----------8FNL000200--,,5,SETS
1535420,ARCWINDIVID-----------8FNL000200--,,6,SETS
1958706,ARCWINDIVID-----------R32-001000--,,6,SETS
1893596,ARCWINDIVID-----------R32-001000--,,5,SETS
1898203,ARCWINDIVID-----------R64-002000--,,0,SETS
1893596,ARCWINDIVID-----------R64-002000--,,6,SETS
1958706,ARCWINDIVID-----------R64-001900--,,6,SETS
1981582,ARCWINDIVID-----------R64-001900--,,2,SETS
1955599,ARCWINDIVID-----------R32-001200--,,5,SETS
1913983,ARCWINDIVID-----------R32-001200--,,6,SETS
1973409,ARCWINDIVID-----------R64-002400--,,1,SETS
1913983,ARCWINDIVID-----------R64-002400--,,7,SETS
1553257,ARCWINDIVID-----------R64-002300--,,0,SETS
1955599,ARCWINDIVID-----------R64-002300--,,6,SETS
1965102,ARCWINDIVID-----------R32-001100--,,0,SETS
1546133,ARCWINDIVID-----------R32-001100--,,6,SETS
1913884,ARCWINDIVID-----------R64-002200--,,3,SETS
1546133,ARCWINDIVID-----------R64-002200--,,7,SETS
1546200,ARCWINDIVID-----------R64-002100--,,4,SETS
1965102,ARCWINDIVID-----------R64-002100--,,6,SETS
1894503,ARCWINDIVID-----------R32-001600--,,3,SETS
1902148,ARCWINDIVID-----------R32-001600--,,7,SETS
1546132,ARCWINDIVID-----------R64-002700--,,6,SETS
1932757,ARCWINDIVID-----------R64-002700--,,5,SETS
1546132,ARCWINDIVID-----------R32-001400--,,6,SETS
1973408,ARCWINDIVID-----------R32-001400--,,2,SETS
1973408,ARCWINDIVID-----------R64-002800--,,6,SETS
1560668,ARCWINDIVID-----------R64-002800--,,4,SETS
1915461,ARCWINDIVID-----------R64-002900--,,6,SETS
1893601,ARCWINDIVID-----------R64-002900--,,5,SETS
1538449,ARCWINDIVID-----------R64-003000--,,7,SETS
1937691,ARCWINDIVID-----------R64-003000--,,1,SETS
1915461,ARCWINDIVID-----------R32-001500--,,3,SETS
1538449,ARCWINDIVID-----------R32-001500--,,7,SETS
1894503,ARCWINDIVID-----------R64-003100--,,6,SETS
1562602,ARCWINDIVID-----------R64-003100--,,2,SETS
1889144,ARCWINDIVID-----------R64-003200--,,1,SETS
1902148,ARCWINDIVID-----------R64-003200--,,7,SETS
1913372,ARCWINDIVID-----------R64-000500--,,6,SETS
1895399,ARCWINDIVID-----------R64-000500--,,0,SETS
1564634,ARCWINDIVID-----------R32-000800--,,7,SETS
1955601,ARCWINDIVID-----------R32-000800--,,3,SETS
1561000,ARCWINDIVID-----------R64-000600--,,6,SETS
1535429,ARCWINDIVID-----------R64-000600--,,2,SETS
1913372,ARCWINDIVID-----------R32-000300--,,6,SETS
1561000,ARCWINDIVID-----------R32-000300--,,0,SETS
1955608,ARCWINDIVID-----------R64-000800--,,2,SETS
1535420,ARCWINDIVID-----------R64-000800--,,6,SETS
1571753,ARCWINDIVID-----------R64-000700--,,6,SETS
1564638,ARCWINDIVID-----------R64-000700--,,4,SETS
1571753,ARCWINDIVID-----------R32-000400--,,4,SETS
1535420,ARCWINDIVID-----------R32-000400--,,6,SETS
1564634,ARCWINDIVID-----------R64-001500--,,7,SETS
1935464,ARCWINDIVID-----------R64-001500--,,1,SETS
1888885,ARCWINDIVID-----------R64-001600--,,2,SETS
1955601,ARCWINDIVID-----------R64-001600--,,6,SETS
1565024,ARCWINDIVID-----------QFNL000200--,,2,SETS
1902121,ARCWINDIVID-----------QFNL000200--,,6,SETS
1902147,ARCWINDIVID-----------QFNL000100--,,6,SETS
1535420,ARCWINDIVID-----------QFNL000100--,,4,SETS
1541265,ARCWINDIVID-----------QFNL000300--,,6,SETS
1913983,ARCWINDIVID-----------QFNL000300--,,5,SETS
1546132,ARCWINDIVID-----------QFNL000400--,,4,SETS
1902148,ARCWINDIVID-----------QFNL000400--,,6,SETS
1902147,ARCWINDIVID-----------SFNL000100--,,6,SETS
1902121,ARCWINDIVID-----------SFNL000100--,,4,SETS
1541265,ARCWINDIVID-----------SFNL000200--,,0,SETS
1902148,ARCWINDIVID-----------SFNL000200--,,6,SETS
1902121,ARCWINDIVID-----------FNL-000200--,,4,SETS
1541265,ARCWINDIVID-----------FNL-000200--,,6,SETS
1902147,ARCWINDIVID-----------FNL-000100--,,7,SETS
1902148,ARCWINDIVID-----------FNL-000100--,,3,SETS
1896190,GARM1AA---------------FNL-000001--,,13.7,POINTS
1970203,GARM1AA---------------FNL-000001--,,13.733,POINTS
1973090,GARM1AA---------------FNL-000001--,,14.366,POINTS
1977699,GARM1AA---------------FNL-000001--,,14.133,POINTS
1953618,GARM1AA---------------FNL-000001--,,14.5,POINTS
1973086,GARM1AA---------------FNL-000001--,,13.733,POINTS
1551057,GARM1AA---------------FNL-000001--,,14.166,POINTS
1941582,GARM1AA---------------FNL-000001--,,14.333,POINTS
1895493,GARM1AA---------------FNL-000001--,,14.4,POINTS
1959855,GARM1AA---------------FNL-000001--,,13.733,POINTS
1931576,GARM1AA---------------FNL-000001--,,14.4,POINTS
1970210,GARM1AA---------------FNL-000001--,,14.4,POINTS
1975874,GARM1AA---------------FNL-000001--,,14.766,POINTS
1551050,GARM1AA---------------FNL-000001--,,14.033,POINTS
1897556,GARM1AA---------------FNL-000001--,,14.4,POINTS
1976541,GARM1AA---------------FNL-000001--,,13.8,POINTS
1897555,GARM1AA---------------FNL-000001--,,14.266,POINTS
1959811,GARM1AA---------------FNL-000001--,,14.1,POINTS
1919480,GARM1AA---------------FNL-000001--,,14.3,POINTS
1918864,GARM1AA---------------FNL-000001--,,14.5,POINTS
1904734,GARM1AA---------------FNL-000001--,,14.333,POINTS
1904741,GARM1AA---------------FNL-000001--,,15.166,POINTS
1918860,GARM1AA---------------FNL-000001--,,14.833,POINTS
1919492,GARM1AA---------------FNL-000001--,,14.766,POINTS
1919480,GARM1AA---------------FNL---------,1.0,86.832,POINTS
1918864,GARM1AA---------------FNL---------,2.0,86.599,POINTS
1918860,GARM1AA---------------FNL---------,3.0,86.364,POINTS
1897555,GARM1AA---------------FNL---------,4.0,86.165,POINTS
1904734,GARM1AA---------------FNL---------,5.0,85.532,POINTS
1919492,GARM1AA---------------FNL---------,6.0,84.598,POINTS
1904741,GARM1AA---------------FNL---------,7.0,84.565,POINTS
1897556,GARM1AA---------------FNL---------,8.0,84.399,POINTS
1895493,GARM1AA---------------FNL---------,9.0,83.899,POINTS
1976541,GARM1AA---------------FNL---------,10.0,83.332,POINTS
1551050,GARM1AA---------------FNL---------,11.0,83.198,POINTS
1975874,GARM1AA---------------FNL---------,12.0,83.032,POINTS
1970210,GARM1AA---------------FNL---------,13.0,82.498,POINTS
1959855,GARM1AA---------------FNL---------,14.0,82.197,POINTS
1959811,GARM1AA---------------FNL---------,15.0,82.166,POINTS
1977699,GARM1AA---------------FNL---------,16.0,81.864,POINTS
1973086,GARM1AA---------------FNL---------,17.0,81.733,POINTS
1896190,GARM1AA---------------FNL---------,18.0,81.697,POINTS
1551057,GARM1AA---------------FNL---------,19.0,81.497,POINTS
1973090,GARM1AA---------------FNL---------,20.0,81.097,POINTS
1941582,GARM1AA---------------FNL---------,21.0,80.43,POINTS
1970203,GARM1AA---------------FNL---------,22.0,80.298,POINTS
1953618,GARM1AA---------------FNL---------,23.0,78.698,POINTS
1931576,GARM1AA---------------FNL---------,24.0,76.065,POINTS
1975874,GARM1APFX-------------FNL-000001--,1.0,15.0,POINTS
1908195,GARM1APFX-------------FNL-000001--,2.0,14.966,POINTS
1904741,GARM1APFX-------------FNL-000001--,3.0,14.933,POINTS
1897555,GARM1APFX-------------FNL-000001--,4.0,14.533,POINTS
1931576,GARM1APFX-------------FNL-000001--,5.0,14.5,POINTS
1904754,GARM1APFX-------------FNL-000001--,6.0,14.466,POINTS
1935792,GARM1APFX-------------FNL-000001--,7.0,14.333,POINTS
1918864,GARM1APFX-------------FNL-000001--,8.0,13.933,POINTS
1919480,GARM1APFX-------------FNL-000001--,,,NO_SCORE
1940560,GARM1APFX-------------FNL-000001--,,,NO_SCORE
1935787,GARM1APFX-------------FNL-000001--,,,NO_SCORE
1919480,GARM1APHB-------------FNL-000001--,1.0,14.533,POINTS
1935685,GARM1APHB-------------FNL-000001--,2.0,14.533,POINTS
1918864,GARM1APHB-------------FNL-000001--,3.0,13.966,POINTS
